parola,definizione,sillabe,lemma,pronuncia,grammatica,locuzioni,url
zigosi,['BIOLOGIA  --  unione dei due gameti con conseguente formazione dello zigote'],"['zi', 'go', 'si']",zigòsi, /dziˈgɔzi/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zigosi100
zigospora,['BOTANICA  --  cellula che deriva dalla fusione di due isogameti; è rivestita da una parete ispessita che ne permette la resistenza in difficili condizioni ambientali'],"['zi', 'go', 'spo', 'ra']",zigospòra," /,dzigosˈpɔra/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zigospora100
zigote,"[""BIOLOGIA  --  cellula originata dall'unione e fusione di due gameti nella riproduzione sessuale"", ""BIOLOGIA RARO  --   nucleo diploide, detto anche sincario o nucleo zigotico, risultante dall'unione dei nuclei dei gameti maschile e femminile nella fecondazione"", ""ZOOLOGIA  --  l'anfionte, negli Sporozoi, risultato della fusione del macrogamete col microgamete""]","['zi', 'go', 'te']",zigòte, /dziˈgɔte/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zigote100
zigotico,['BIOLOGIA  --  relativo allo zigote nucleo zigotico'],"['zi', 'go', 'ti', 'co']",zigòtico, /dziˈgɔtiko/,['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zigotico100
zigrinare,"['conciare una pelle o trattare un tessuto, una tela e simili, in modo da renderne la superficie granulosa e ruvida come quella dello zigrino', ""TECNOLOGIA PER ESTENSIONE  --   incidere su una superficie liscia, specialmente di metallo, legno o carta, una serie molto fitta di solchi paralleli o incrociati per renderla ruvida; godronare zigrinare delle cartine da sigarette | zigrinare la manopola di uno strumento | zigrinare l'impugnatura del calcio di una pistola | zigrinare la tela | zigrinare il cuoio | zigrinare una leva | zigrinare un tasto | zigrinare un pulsante"", 'PER ESTENSIONE  --  imprimere, tracciare una serie di fitte righe sottili e parallele sul bordo di monete per impedirne la limatura zigrinare il bordo delle monete', 'PER ESTENSIONE  --  eseguire un tratteggio fittissimo su un documento per impedire cancellature o falsificazioni zigrinare un assegno | zigrinare un vaglia']","['zi', 'gri', 'na', 're']",zigrinàre, /dzigriˈnare/,['verbo transitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zigrinare100
zigrinato,"['participio passato di zigrinare nei significati del verbo', ""che presenta l'aspetto ruvido e granuloso dello zigrino pelle zigrinata | tela zigrinata per rilegature | carta zigrinata | borsa di pelle zigrinata"", 'di documento: che presenta un tratteggio fittissimo per impedirne cancellature e falsificazioni un assegno zigrinato | un vaglia zigrinato | zone zigrinate | area zigrinata | riquadro zigrinato', ""di moneta: che presenta sul bordo una serie di solchi paralleli per impedirne la limatura l'orlo zigrinato delle monete"", 'MECCANICA  --  riferito a metalli e ad altri materiali duri, che ha la superficie incisa a solchi paralleli o incrociati; godronato pezzi metallici zigrinati | tasto zigrinato | pulsante zigrinato | manopola zigrinata', 'TIPOGRAFIA  --  riga con i bordi incavati che, sovrapposta a un titolo, costituisce uno stacco tra questo e la parte soprastante']","['zi', 'gri', 'na', 'to']",zigrinàto, /dzigriˈnato/,"['participio passato e aggettivo', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zigrinato100
zigrinatura,"[""TECNOLOGIA  --  l'operazione, l'atto, il modo e l'effetto dello zigrinare; conferimento di un aspetto ruvido e granuloso a una superficie; godronatura fare la zigrinatura di una pelle | sottoporre a zigrinatura un pulsante | zigrinatura leggera | zigrinatura profonda"", 'TECNOLOGIA  --  rugosità di una superficie zigrinata; la parte o la zona zigrinata', ""TECNOLOGIA  --  serie di fitte righine parallele impresse sull'orlo di una moneta per impedirne la limatura"", ""TECNOLOGIA  --  fitto tratteggio stampato su assegni, vaglia, moduli, ecc., nel luogo dove va scritto l'importo per impedire cancellazioni e falsificazioni l'importo deve essere scritta sulla zigrinatura""]","['zi', 'gri', 'na', 'tu', 'ra']",zigrinatùra, /dzigrinaˈtura/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zigrinatura100
zigrino,"[""pelle di alcune specie di squali, caratterizzata da una fitta copertura di minuti dentelli cutanei dalla punta durissima che, per la sua ruvidezza, veniva utilizzata per levigare materie dure come l'avorio, l'ebano e simili e opportunamente conciata, per rivestimenti, rilegature e simili"", 'CONCIARIA PER ESTENSIONE  --   pelle di altri animali opportunamente conciata in modo da conferirle un aspetto ruvido e granuloso; è usata in pelletteria per valigie, astucci, rilegature di libri ecc.', ""TECNOLOGIA  --  arnese costituito da una rotella d'acciaio temperato e dai margini taglienti, imperniata in un manico, per zigrinare metalli e altre materie dure; lo stesso, ma meno comune, che godrone"", 'ITTIOLOGIA  --  altro nome comune del pesce altrimenti noto come palombo zigrino (Centrophorus granulosus)']","['zi', 'gri', 'no']",zigrìno, /dziˈgrino/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zigrino100
zigzag,"['linea spezzata che forma una serie di angoli alternativamente sporgenti e rientranti come una Z; anche motivo decorativo, ornamento, guarnizione a linea spezzata tracciare uno zigzag | il fulmine è rappresentato con uno zigzag | in quel punto la strada fa uno zig–zag | il fulmine tracciò nel cielo un luminoso zig zag | strada a zig zag | tracciare uno zig zag sulla lavagna | ricamo a zig zag | disegno a zigzag', ""il movimento o la direzione che segue tale andamento l'ubriaco procedeva a zig zag | camminava a zig zag come un ubriaco | navigare a zig zag | lo zigzag di un sentiero in montagna | camminare zig zag | volare a zigzag | navigare a zig-zag | gli zigzag di una lepre"", 'FILOLOGIA  --  la presenza del segno di zig–zag che attraversa verticalmente la superficie del foglio di carta alla metà o a due terzi della sua lunghezza costituisce uno dei criteri distintivi dei tipi di carta arabo occidentale e spagnolo', 'ELETTRICITÀ  --  detto di un particolare tipo di collegamento tra gli avvolgimenti di un trasformatore trifase', 'SARTORIA  --  sopraffilo eseguito a macchina secondo una linea a zigzag, utilizzata specialmente per orlatura e rifinitura', 'SARTORIA PER ESTENSIONE  --   il punto utilizzato per eseguire tale cucitura']",['zigzag'],"zig zag, zig–zag", /dzigˈdzag/,['sostantivo maschile'],['a zigzag'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zigzag100
zigzagare,"[""(AVERE)muoversi, procedere a zigzag camminare zigzagando | l'ubriaco camminava zigzagando | il fulmine zigzagò nel cielo buio | l'ubriaco zigzagava sul marciapiede"", '(AVERE)svilupparsi a zig-zag, secondo una linea discontinua e spezzata ad angoli un sentiero che sale zigzagando lungo il pendio della collina | la strada sale zigzagando', 'FIGURATO  --  in modo sfuggente come se ci si muovesse a zig-zag per evitare risposte, impegni, incombenze, accuse zigzagare con le risposte | rispondere zigzagando']","['zig', 'za', 'ga', 're']",zigzagàre, /dzigdzaˈgare/,['verbo intransitivo'],['navigare zigzagando o a zig-zag'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zigzagare100
zillo,"['RARO  --  verso sottile e acuto tipico di alcuni insetti, specialmente delle cavallette lo zillo delle cavallette', 'RARO  --  lo stesso, ma meno comune, che zirlo']","['zil', 'lo']",zìllo, /ˈdzillo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zillo100
zimarra,"['STORIA  --  nel XVII secolo: veste maschile di origine spagnola, ampia e lunga fino a toccare il suolo, spesso riccamente ricamata, talvolta foderata di pelliccia, con maniche e bavero molto ampi, usata in passato come soprabito elegante portata generalmente da persone di gran conto', 'STORIA  --  nel XVIII secolo: veste da camera per uomini altri ti veste La serica zimarra, ove disegno / diramasi chinese [Parini]', 'STORIA  --  nel XIX secolo: ogni soprabito o sopravveste lungo e abbondante, una sorta di cappotto o pastrano vecchia zimarra', 'PER ESTENSIONE ARCAICO  --   veste sacerdotale don Abbondio stava … sur una vecchia seggiola, ravvolto in una vecchia zimarra Manzoni', 'SCHERZOSO SPREGIATIVO  --  o  soprabito, cappotto lungo, largo e alquanto goffo e malandato; palandrana']","['zi', 'mar', 'ra']",zimàrra, /dziˈmarra/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zimarra100
zimasi,"['BIOCHIMICA  --  complesso di vari enzimi, presenti nelle cellule del lievito, che intervengono nella fermentazione alcolica']","['zi', 'ma', 'si']",zimàsi, /dziˈmazi/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zimasi100
zimbabwiano,"['dello Zimbabwe', 'nativo o abitante dello Zimbabwe']","['zim', 'ba', 'bwia', 'no']",zimbabwiàno, /dzimbaˈwjano/,"['aggettivo', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zimbabwiano100
zimbalon,"[""MUSICA  --  strumento musicale cordofono tipico dell'Ungheria ma di origine orientale, costituito da una cassa armonica trapezoidale su cui sono tese numerose corde che si suonano battendole mediante martelletti di legno""]","['zim', 'ba', 'lon']",zìmbalon, /ˈdzimbalon/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zimbalon100
zimbellare,"[""CACCIA RARO  -- (AVERE)  nell'uccellagione: adescare gli uccelli di passo con lo zimbello zimbellare gli uccelli di passo | zimbellare le pavoncelle | zimbellare ai lucherini | zimbellare i tordi | zimbellare ai frusoni | bisogna zimbellare al momento opportuno"", 'FIGURATO RARO  --   allettare, attirare, adescare con moine, lusinghe, soprattutto con riferimento alle civetterie femminili zimbellare gli sprovveduti | sa zimbellare gli sciocchi | solo gli sciocchi si lasciano zimbellare dalla pubblicità | si è fatto zimbellare da quella sgualdrinella | stava tutto il giorno alla finestra per zimbellare i giovanotti che passavano | quella ragazza si diverte a zimbellare i coetanei']","['zim', 'bel', 'la', 're']",zimbellàre," /tsimbelˈlare/, /dzimbelˈlare/","['verbo intransitivo', 'verbo transitivo']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zimbellare100
zimbellatore,"[""CACCIA RARO  --   nell'uccellagione: chi è addetto alla manovra degli uccelli da richiamo usati come zimbelli"", 'FIGURATO RARO  --   astuto lusingatore gli stolti credono agli zimbellatori']","['zim', 'bel', 'la', 'to', 're']",zimbellatóre," /tsimbellaˈtore/, /dzimbellaˈtore/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zimbellatore100
zimbello,"[""CACCIA  --  uccello vivo da richiamo usato nell'uccellagione legato con una fune che si fa svolazzare in modo tale da richiamare altri uccelli verso la trappola tesa dal cacciatore"", ""CACCIA PER ESTENSIONE  --   ogni uccello prigioniero che s'adoperi per richiamo, per adescare altri uccelli"", ""PESCA  --  tonno che, nelle camere dell'isola della tonnara, funge da richiamo per altri tonni"", ""ETOLOGIA  --  nome di oggetti o strutture anatomiche che imitano stimoli atti a provocare determinati comportamenti, e la cui esibizione da parte di un animale o di un ricercatore scatena una risposta nell'animale cui lo stimolo viene presentato"", ""FIGURATO  --  mezzo, espediente od oggetto usato come lusinga, richiamo, adescamento per richiamare l'attenzione o l'interesse di qualcuno gli sconti su alcuni prodotti sono solo lo zimbello per attirare clienti | ritruova altro cimbello, / se vuoi che l'augel caschi ne la ragna [Ariosto]"", 'FIGURATO  --  persona che è fatta oggetto di scherno, di scarsa considerazione e spesso bersaglio di scherzi più o meno crudeli essere lo zimbello della compagnia | non ho nessuna intenzione di essere il vostro zimbello | non voglio essere lo zimbello di nessuno | è diventato lo zimbello di tutti | per la sua ingenuità è lo zibello di tutta la classe | lo hanno preso per zimbello | per la sua goffaggine è lo zimbello di tutti', 'GIOCHI ARCAICO  --   sacchettino pieno di borra o cenere legato a una cordicella, col quale un tempo i ragazzi si picchiavano per gioco']","['zim', 'bel', 'lo']",zimbèllo," /tsimˈbɛllo/, /dzimˈbɛllo/",['sostantivo maschile'],"['a zimbello, per zimbello']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zimbello100
zimino,"['GASTRONOMIA  --  salsa tipica della cucina toscana, a base di spinaci, bietole, sedano, cipolla, aglio, prezzemolo e condimenti vari, usata nella preparazione di piatti di pesce o di molluschi seppie in zimino | baccalà in zimino | cuocere i calamari in zimino | tinche in zimino | calamaretti in zimino | stoccafisso in zimino', 'GASTRONOMIA PER ESTENSIONE  --   vivanda condita con tale salsa un piatto di zimino']","['zi', 'mi', 'no']",zimìno, /dziˈmino/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zimino100
zimo,"['primo elemento di composti, specialmente della terminologia scientifica, derivati dal greco o formati modernamente, col significato di lievito, fermento']","['zi', 'mo']",zìmo–, /ˈdzimo/,['prefisso'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zimo100
zimologia,"['BIOCHIMICA  --  lo stesso, ma meno comune, che enzimologia']","['zi', 'mo', 'lo', 'gi', 'a']",zimologìa, /dzimoloˈʤia/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zimologia100
zimoterapia,['MEDICINA  --  terapia basata sulla somministrazione di fermenti solubili'],"['zi', 'mo', 'te', 'ra', 'pi', 'a']",zimoterapìa," /,dzimoteraˈpia/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zimoterapia100
zincaggio,"[""CHIMICA  --  metodo di separazione dell'argento dal piombo consistente nell'aggiungere al piombo fuso una piccola quantità di zinco che trascina l'argento in superficie""]","['zin', 'cag', 'gio']",zincàggio," /tsinˈkadʤo/, /dzinˈkadʤo/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zincaggio100
zincante,"['participio presente di zincare nei significati del verbo', 'lavoratore addetto alla lavorazione dello zinco']","['zin', 'can', 'te']",zincànte," /tsinˈkante/, /dzinˈkante/","['participio presente e aggettivo', 'sostantivo maschile e femminile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zincante100
zincato,"['participio passato di zincare nei significati del verbo', 'TECNOLOGIA METALLURGIA  --   trattato o rivestito con zinco; sottoposto a zincatura lamiera zincata | carrozzeria totalmente zincata | ferro zincato | rame zincato', ""CHIMICA  --  composto ottenuto dall'azione di un alcali su un ossido di zinco zincato di potassio""]","['zin', 'ca', 'to']",zincàto," /tsinˈkato/, /dzinˈkato/","['participio passato e aggettivo', 'sostantivo maschile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zincato100
zincatore,['TECNOLOGIA  --  lavoratore addetto alla zincatura'],"['zin', 'ca', 'to', 're']",zincatóre," /tsinkaˈtore/, /dzinkaˈtore/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zincatore100
zincatura,"[""METALLURGIA  --  l'operazione, l'atto, il modo e l'effetto dello zincare; operazione mediante la quale oggetti di ferro o acciaio vengono ricoperti di un sottile strato di zinco che serve a proteggerli dalla corrosione"", 'METALLURGIA  --  il sottile strato di zinco che fa da rivestitura a oggetti di ferro o acciaio a scopo protettivo il tegame ha perduto la zincatura | nel fondo è andata via la zincatura | una zincatura ben fatta | zincatura resistente | zincatura troppo leggera | la zincatura del paiolo di rame sta andando via sul fondo']","['zin', 'ca', 'tu', 'ra']",zincatùra," /tsinkaˈtura/, /dzinkaˈtura/",['sostantivo femminile'],"['zincatura a caldo', 'zincatura elettrolitica', 'zincatura alla pistola']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zincatura100
zincheria,"['TECNOLOGIA  --  stabilimento od officina in cui si estrae zinco dai minerali che lo contengono', 'TECNOLOGIA  --  stabilimento od officina per la lavorazione di lamiere di zinco', 'TECNOLOGIA  --  stabilimento od officina in cui si esegue la zincatura']","['zin', 'che', 'ri', 'a']",zincherìa," /tsinkeˈria/, /dzinkeˈria/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zincheria100
zinco,"[""CHIMICA  --  elemento chimico metallico (simbolo: Zn, numero atomico: 30, peso atomico: 65,38), specialmente bivalente, che si presenta come metallo bianco azzurro; è utilizzato, per la sua proprietà di ricoprirsi all'aria di un sottile strato protettivo di carbonato basico, nella fabbricazione di lastre di rivestimento o nella ricopertura di altri metalli a scopo protettivo"", 'TIPOGRAFIA  --  lastra di zinco incisa fotomeccanicamente per essere stampata in tipografia; cliché preparare gli zinchi delle illustrazioni di un libro']","['zin', 'co']",zìnco," /ˈtsinko/, /ˈdzinko/",['sostantivo maschile'],"['bianco di zinco', 'oleato di zinco']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zinco100
zincografia,"['TIPOGRAFIA  --  procedimento chimico con il quale si ricavano matrici incise su lastre di zinco da fotografie o disegni da utilizzare per la stampa tipografica illustrazioni da riprodurre in zincografia', 'TIPOGRAFIA  --  laboratorio o reparto della tipografia dove vengono eseguite tali riproduzioni fotomeccaniche e dove si preparano tali matrici', 'TIPOGRAFIA  --  riproduzione a stampa ricavata da tali matrici in questo libro vi sono molte zincografie']","['zin', 'co', 'gra', 'fi', 'a']",zincografìa," /tsinkograˈfia/, /dzinkograˈfia/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zincografia100
zincografico,"['TIPOGRAFIA  --  relativo alla zincografia procedimento zincografico | processo zincografico | laboratorio zincografico', 'TIPOGRAFIA  --  che è ottenuto per mezzo della zincografia riproduzione zincografica | stampa zincografico']","['zin', 'co', 'gra', 'fi', 'co']",zincogràfico," /tsinkoˈgrafiko/, /dzinkoˈgrafiko/",['aggettivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zincografico100
zincografo,"['TIPOGRAFIA  --  lavoratore addetto ai lavori di zincografia, alla lavorazione dei clichés con procedimenti zincografici']","['zin', 'co', 'gra', 'fo']",zincògrafo," /tsinˈkɔgrafo/, /dzinˈkɔgrafo/",['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zincografo100
zincotipia,"['TIPOGRAFIA  --  lo stesso, ma meno comune, che zincografia']","['zin', 'co', 'ti', 'pi', 'a']",zincotipìa," /tsinkotiˈpia/, /dzinkotiˈpia/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zincotipia100
zincotipista,['TIPOGRAFIA  --  lavoratore addetto ai lavori di zincotipia'],"['zin', 'co', 'ti', 'pi', 'sta']",zincotipìsta," /tsinkotiˈpista/, /dzinkotiˈpista/",['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zincotipista100
zingaresca,"[""MUSICA  --  tipo di composizione musicale, per lo più per violino solo o accompagnato, derivata dalla tradizione gitana spagnola e ungherese, con caratteristiche molto simili alla czarda nella quale, dopo un'introduzione lenta, si succedono passi vivaci e brillanti"", ""LETTERATURA  --  poesia popolare fiorita nella prima metà del XVII secolo, e tuttora viva in Toscana, che ha come protagonista una zingara che, dopo aver descritto la sua vita randagia, esercita la chiromanzia esalta la bellezza della donna a cui sta per fare la predizione, e finisce col chiedere l'elemosina""]","['zin', 'ga', 're', 'sca']",zingarésca," /tsingaˈreska/, /dzingaˈreska/",['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zingaresca100
zingaresco,"['da zingaro, proprio degli Zingari e delle loro tradizioni costumi zingareschi | vita zingaresca | tribù zingaresca | accampamento zingaresco | usanze zingaresche | usi e costumi zingareschi | lingua zingaresca | dialetti zingareschi | una vita zingaresca', ""PER ESTENSIONE  --  casuale, effimero, provvisorio qualche zingaresca risorsa d'erbe e di frutta [Bufalino]"", ""LINGUISTICA  --  lingua che si è formata, su una base neoindiana nord–occidentale, dalla sovrapposizione di elementi linguistici arabo persiani, armeni, rumeni e di altre lingue dei paesi d'adozione in cui tale gruppo si è trovato a vivere""]","['zin', 'ga', 're', 'sco']",zingarésco," /tsingaˈresko/, /dzingaˈresko/","['aggettivo', 'sostantivo maschile']","['fare, condurre una vita zingaresca', 'gonna zingaresca']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zingaresco100
zingaro,"[""degli Zingari, zingaresco comunità zingara | musica zingara | vita zingara | un'orchestra zingara | la lingua zingara"", 'FIGURATO SPREGIATIVO  --   da zingaro che vita zingara è questa?', ""ETNOLOGIA  --  che, chi appartiene agli Zingari, un gruppo etnico originario dell'India nordoccidentale, largamente incrociato con le popolazioni dei diversi paesi d'adozione, che si è diffuso a partire dal X secolo nel Medio Oriente, in Europa e nell'Africa settentrionale, conducendo vita nomade, esercitando attività come il commercio di cavalli, la lavorazione e la riparazione di oggetti di rame, e, specialmente le donne, la chiromanzia e l'accattonaggio, e solo tardi e raramente diventando stanziale; sono caratterizzati da tratti somatici quali il colorito bruno-olivastro e i capelli e gli occhi particolarmente scuri, e da ricche tradizioni culturali, che si esprimono soprattutto nella musica e nella danza accampamento di zingari | carrozzone di zingari | farsi leggere la mano da una zingara | una carovana di zingari | le musiche degli zingari | le danze degli zingari | una tribù di zingari | un carro di zingari | uno zingaro suonatore di violino | una zingara abilissima nel predire il futuro | le roulotte degli zingari | una zingara m'ha letto la mano"", ""LINGUISTICA  --  lingua che si è formata, su una base neoindiana nord–occidentale, dalla sovrapposizione di elementi linguistici arabo persiani, armeni, rumeni e di altre lingue dei paesi d'adozione in cui tale gruppo si è trovato a vivere; zingaresco"", ""FIGURATO  --  persona senza fissa dimora o dall'aspetto sciatto, trasandato e sporco pare una zingara | è vestita come una zingara"", ""FIGURATO  --  persona che si sposta continuamente da un luogo all'altro""]","['zin', 'ga', 'ro']",zìngaro," /ˈtsingaro/, /ˈdzingaro/","['aggettivo', 'aggettivo e sostantivo maschile', 'sostantivo maschile', 'sostantivo maschile']","['fare vita da zingaro', 'furbo, astuto come uno zingaro', 'vivere come zingari', 'veste come uno zingaro, sembra uno zingaro']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zingaro100
zinna,"[""REGIONALE  --  nell'uso romanesco: mammella, seno""]","['zin', 'na']",zìnna, /ˈtsinna/,['sostantivo femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zinna100
zinnia,"['BOTANICA  --  ogni pianta del genere Zinnia', ""BOTANICA  --  (con iniziale maiuscola) genere di piante erbacee o suffruticose della famiglia delle Composite, tipiche delle regioni subtropicali dell'America settentrionale, con foglie ruvide ovato–lanceolate e infiorescenze a capolino dai vivaci colori, per lo più gialli e porporini, coltivate come ornamentali o per commerciarne i fiori recisi""]","['zin', 'nia']",zìnnia, /ˈdzinnja/,"['sostantivo femminile', 'sostantivo femminile']",[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zinnia100
zinzilulare,['ARCAICO  -- (AVERE) detto di rondine: emettere il caratteristico verso stridulo'],"['zin', 'zi', 'lu', 'la', 're']",zinzilulàre, /dzindziluˈlare/,['verbo intransitivo'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zinzilulare100
zinzino,"[""REGIONALE  --  nell'uso toscano: quantità molto piccola, porzione piccolissima di qualcosa, specialmente di cibi e bevande uno zinzino di zucchero | è un zinzino spaccone, ma è un bravo ragazzo | uno zinzino di pane | uno zinzino di cacio | ci metterei ancora uno zinzino di sale | uno zinzino di formaggio | lasciami uno zinzino di tempo e farò quello vuoi | uno zinzino di prudenza | in tutto il giorno non hai mangiato che uno zinzino di pane | ci vuole uno zinzino di tempo | con uno zinzino di buon senso questo guaio si poteva evitare | uno zinzino di vino | trovo che fece anco un sinsin la spia [Giusti] | se avessi avuto un zinzino di cuore, non avrei mai abbandonato quella buona Fata [Collodi]""]","['zin', 'zi', 'no']",zinzìno," /tsinˈtsino/, /dzinˈdzino/",['sostantivo maschile'],"['bere a zinzini', 'a zinzini']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zinzino100
zio,"['fratello di uno dei genitori, considerato rispetto ai loro figli; può precedere un nome proprio lo zio di Piero | mio zio | ha visto suo zio | (lo) zio Beppe | zio materno | zio paterno | è stato allevato dagli zii | giungeva lo Zio, signore virtuoso, di molto riguardo … / giungeva la Zia, ben degna consorte, molto dabbene [Gozzano]', ""PER ESTENSIONE  --  il marito della zia; propriamente zio acquisito, più raramente zio acquistato o zio d'acquisto"", 'PER ESTENSIONE  --  prozio', ""REGIONALE  --  nell'uso meridionale: titolo di rispetto che si dà a uomini anziani o a religiosi; è spesso troncato in zi' lo zi' prete | lo zi' canonico | zi' Luigi | zi' Saverio"", 'EUFEMISMO  --  specialmente in imprecazioni: Dio per zio!', 'sorella di uno dei genitori, considerata rispetto ai loro figli; con o senza articolo può precedere il nome proprio la zia di Piero | mia zia | ha visto sua zia | ha visto la zia | zia materna | zia paterna | zia acquisita | giungeva lo Zio, signore virtuoso, di molto riguardo … / giungeva la Zia, ben degna consorte, molto dabbene [Gozzano]', ""PER ESTENSIONE  --  la moglie dello zio; propriamente zia acquisita, più raramente zia acquistata o zia d'acquisto"", 'PER ESTENSIONE  --  prozia', ""REGIONALE  --  nell'uso meridionale: titolo di rispetto che si dà a donne anziane"", 'VOLGARE SPREGIATIVO  --   omosessuale maschio passivo, specialmente se petulante']","['zi', 'o']",zìo," /ˈtsio/, /ˈdzio/","['sostantivo maschile', 'sostantivo femminile']","[""zi' Beppe"", 'Zio Sam', 'zio materno', 'zio paterno', 'gli zii', 'zio vecchio o zio grande', 'zio cugino', ""zi' Peppe"", 'il conte zio', 'lo zio Crocifisso', ""lo zio d'America"", ""sperare nello zio d'America"", ""trovare lo zio d'America"", ""lo zio d'America"", 'colui è mio zio che vuole il ben mio', 'è mio zio colui che vuole il bene mio']",https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zio100
zip,"['SARTORIA  --  chiusura lampo borsa con la zip | cambiare la zip alla gonna | giacca con chiusura a zip | maglione con chiusura a zip | borsa con chiusura a zip | una zip poco resistente', 'INFORMATICA  --  programma di utilità molto diffuso per comprimere file']",['zip'],zip, /ˈdzip/,['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zip100
zipolo,"[""ENOLOGIA  --  bastoncino di legno cilindrico con un'estremità leggermente appuntita, usato specialmente per turare il foro di spillatura delle botti o altre aperture l'arrotino fermando il piede sulla stanga per regolare lo zipolo dell'acqua [Bacchelli]"", 'PER ESTENSIONE  --  ogni tappo di legno di forma cilindrica', 'ZOOTECNIA  --  in ostricoltura: frammento di ramo su cui si fissano le larve di ostrica']","['zi', 'po', 'lo']",zìpolo, /ˈtsipolo/,['sostantivo maschile'],['fare di una lancia uno zipolo'],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zipolo100
ziqqurat,['variante grafica meno comune di ziggurat'],"['ziq', 'qu', 'rat']",ziqqurat," /dzigguˈrat/, /zigguˈrat/",['sostantivo maschile e femminile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=ziqqurat100
zircone,"['MINERALOGIA  --  minerale di colore giallo, rosso, bruno, grigio o verde con lucentezza adamantina, accessorio in alcune rocce primarie, resistentissimo, costituito da silicato di zirconio che cristallizza nel sistema tetragonale e si presenta in cristalli prismatici o in granuli irregolari; le varietà limpide e di tinta omogenea sono impiegate come gemme di un certo pregio', 'PER ESTENSIONE  --  gemma incolore o variamente colorata, ricavata da tale minerale anello con zirconi']","['zir', 'co', 'ne']",zircóne, /dzirˈkone/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zircone100
zirconio,"[""CHIMICA  --  elemento chimico metallico, (simbolo Zr, numero atomico: 40, peso atomico: 91,22), tetravalente, che si presenta allo stato puro come un metallo duttile e tenace, di colore bianco argenteo, impiegato nell'industria sotto forma di leghe, specialmente per l'aeronautica e per la costruzione di reattori nucleari, per la fabbricazione di filamenti per lampade elettriche e per far crogiuoli""]","['zir', 'co', 'nio']",zircònio, /dzirˈkɔnjo/,['sostantivo maschile'],[],https://www.dizionario-italiano.it/dizionario-italiano.php?parola=zirconio100
